File1,File2,Timestamp1,Duration1,Timestamp2,Duration2,Time Difference,Duration Difference
parsed_data_35.csv,parsed_VitalicSegmented35L.csv,100.179,20.0,100.0,17.2,0.179s,2.800s
parsed_data_36.csv,parsed_VitalicSegmented36L.csv,0.202,15.508,0.0,22.4,0.202s,6.892s
parsed_data_36.csv,parsed_VitalicSegmented36L.csv,15.711,15.508,22.4,5.2,6.689s,10.308s
parsed_data_36.csv,parsed_VitalicSegmented36L.csv,31.22,15.508,27.6,9.8,3.620s,5.708s
parsed_data_36.csv,parsed_VitalicSegmented36L.csv,46.729,15.508,37.4,7.4,9.329s,8.108s
parsed_data_36.csv,parsed_VitalicSegmented36L.csv,62.238,15.508,44.8,4.4,17.438s,11.108s
parsed_data_36.csv,parsed_VitalicSegmented36L.csv,77.747,15.508,49.2,7.8,28.547s,7.708s
parsed_data_36.csv,parsed_VitalicSegmented36L.csv,93.256,15.508,57.0,7.2,36.256s,8.308s
parsed_data_36.csv,parsed_VitalicSegmented36L.csv,108.765,15.508,64.2,8.8,44.565s,6.708s
parsed_data_36.csv,parsed_VitalicSegmented36L.csv,124.273,15.508,73.0,11.0,51.273s,4.508s
parsed_data_36.csv,parsed_VitalicSegmented36L.csv,139.782,15.508,84.0,6.2,55.782s,9.308s
parsed_data_36.csv,parsed_VitalicSegmented36L.csv,155.291,15.508,90.2,9.4,65.091s,6.108s
parsed_data_36.csv,parsed_VitalicSegmented36L.csv,170.8,15.508,99.6,7.2,71.200s,8.308s
parsed_data_36.csv,parsed_VitalicSegmented36L.csv,186.309,15.508,106.8,4.6,79.509s,10.908s
parsed_data_36.csv,parsed_VitalicSegmented36L.csv,201.818,15.508,111.4,7.6,90.418s,7.908s
parsed_data_36.csv,parsed_VitalicSegmented36L.csv,217.327,15.508,119.0,7.0,98.327s,8.508s
parsed_data_36.csv,parsed_VitalicSegmented36L.csv,232.836,10.977,126.0,9.0,106.836s,1.977s
parsed_data_37.csv,parsed_VitalicSegmented37L.csv,0.157,7.384,0.0,51.6,0.157s,44.216s
parsed_data_37.csv,parsed_VitalicSegmented37L.csv,7.542,14.769,51.6,21.2,44.058s,6.431s
parsed_data_37.csv,parsed_VitalicSegmented37L.csv,22.311,14.769,72.8,15.4,50.489s,0.631s
parsed_data_37.csv,parsed_VitalicSegmented37L.csv,37.081,14.769,88.2,22.2,51.119s,7.431s
parsed_data_37.csv,parsed_VitalicSegmented37L.csv,51.85,14.769,110.4,44.6,58.550s,29.831s
parsed_data_37.csv,parsed_VitalicSegmented37L.csv,66.619,7.384,155.0,13.0,88.381s,5.616s
parsed_data_37.csv,parsed_VitalicSegmented37L.csv,74.004,14.769,168.0,16.6,93.996s,1.831s
parsed_data_37.csv,parsed_VitalicSegmented37L.csv,88.773,11.076,184.6,15.0,95.827s,3.924s
parsed_data_37.csv,parsed_VitalicSegmented37L.csv,99.85,11.076,199.6,24.2,99.750s,13.124s
parsed_data_38.csv,parsed_VitalicSegmented38L.csv,0.179,16.842,0.0,69.4,0.179s,52.558s
parsed_data_38.csv,parsed_VitalicSegmented38L.csv,17.021,16.842,69.4,70.4,52.379s,53.558s
parsed_data_38.csv,parsed_VitalicSegmented38L.csv,33.863,16.842,139.8,6.2,105.937s,10.642s
parsed_data_38.csv,parsed_VitalicSegmented38L.csv,50.706,16.842,146.0,24.2,95.294s,7.358s
parsed_data_38.csv,parsed_VitalicSegmented38L.csv,67.548,16.842,170.2,5.6,102.652s,11.242s
parsed_data_38.csv,parsed_VitalicSegmented38L.csv,84.39,16.842,175.8,6.8,91.410s,10.042s
parsed_data_38.csv,parsed_VitalicSegmented38L.csv,101.232,16.842,182.6,10.2,81.368s,6.642s
parsed_data_38.csv,parsed_VitalicSegmented38L.csv,118.074,12.631,192.8,5.4,74.726s,7.231s
parsed_data_38.csv,parsed_VitalicSegmented38L.csv,130.706,12.631,198.2,4.0,67.494s,8.631s
parsed_data_38.csv,parsed_VitalicSegmented38L.csv,143.337,8.421,202.2,9.4,58.863s,0.979s
parsed_data_38.csv,parsed_VitalicSegmented38L.csv,151.758,16.842,211.6,12.2,59.842s,4.642s
parsed_data_38.csv,parsed_VitalicSegmented38L.csv,168.6,16.842,223.8,6.8,55.200s,10.042s
parsed_data_38.csv,parsed_VitalicSegmented38L.csv,185.442,16.842,230.6,10.2,45.158s,6.642s
parsed_data_38.csv,parsed_VitalicSegmented38L.csv,202.285,16.842,240.8,53.4,38.515s,36.558s
parsed_data_38.csv,parsed_VitalicSegmented38L.csv,219.127,16.842,294.2,16.0,75.073s,0.842s
parsed_data_39.csv,parsed_VitalicSegmented39L.csv,0.28,15.0,0.0,14.6,0.280s,0.400s
parsed_data_39.csv,parsed_VitalicSegmented39L.csv,30.28,15.0,31.2,29.2,0.920s,14.200s
parsed_data_39.csv,parsed_VitalicSegmented39L.csv,45.28,15.0,60.4,14.0,15.120s,1.000s
parsed_data_39.csv,parsed_VitalicSegmented39L.csv,60.28,15.0,74.4,30.6,14.120s,15.600s
parsed_data_39.csv,parsed_VitalicSegmented39L.csv,75.28,15.0,105.0,46.0,29.720s,31.000s
parsed_data_39.csv,parsed_VitalicSegmented39L.csv,90.28,15.0,151.0,6.0,60.720s,9.000s
parsed_data_39.csv,parsed_VitalicSegmented39L.csv,105.28,15.0,157.0,31.8,51.720s,16.800s
parsed_data_39.csv,parsed_VitalicSegmented39L.csv,120.28,15.0,188.8,13.4,68.520s,1.600s
parsed_data_39.csv,parsed_VitalicSegmented39L.csv,135.28,15.0,202.2,7.8,66.920s,7.200s
parsed_data_39.csv,parsed_VitalicSegmented39L.csv,150.28,7.5,210.0,16.0,59.720s,8.500s
parsed_data_39.csv,parsed_VitalicSegmented39L.csv,157.78,15.0,226.0,7.4,68.220s,7.600s
parsed_data_39.csv,parsed_VitalicSegmented39L.csv,172.78,15.0,233.4,5.6,60.620s,9.400s
parsed_data_40.csv,parsed_VitalicSegmented40L.csv,0.186,11.492,0.0,13.0,0.186s,1.508s
parsed_data_40.csv,parsed_VitalicSegmented40L.csv,23.171,11.492,21.8,5.4,1.371s,6.092s
parsed_data_40.csv,parsed_VitalicSegmented40L.csv,34.663,7.661,27.2,6.0,7.463s,1.661s
parsed_data_40.csv,parsed_VitalicSegmented40L.csv,42.325,11.492,33.2,10.0,9.125s,1.492s
parsed_data_40.csv,parsed_VitalicSegmented40L.csv,53.817,11.492,43.2,7.2,10.617s,4.292s
parsed_data_40.csv,parsed_VitalicSegmented40L.csv,65.31,11.492,50.4,4.4,14.910s,7.092s
parsed_data_40.csv,parsed_VitalicSegmented40L.csv,76.802,11.492,54.8,7.0,22.002s,4.492s
parsed_data_40.csv,parsed_VitalicSegmented40L.csv,88.295,11.492,61.8,4.4,26.495s,7.092s
parsed_data_40.csv,parsed_VitalicSegmented40L.csv,99.787,15.323,66.2,7.6,33.587s,7.723s
parsed_data_40.csv,parsed_VitalicSegmented40L.csv,115.11,15.323,73.8,25.2,41.310s,9.877s
parsed_data_40.csv,parsed_VitalicSegmented40L.csv,130.433,7.661,99.0,35.6,31.433s,27.939s
parsed_data_40.csv,parsed_VitalicSegmented40L.csv,138.095,15.323,134.6,12.0,3.495s,3.323s
parsed_data_40.csv,parsed_VitalicSegmented40L.csv,153.418,11.492,146.6,10.0,6.818s,1.492s
parsed_data_40.csv,parsed_VitalicSegmented40L.csv,164.911,11.492,156.6,4.8,8.311s,6.692s
parsed_data_40.csv,parsed_VitalicSegmented40L.csv,176.403,11.492,161.4,4.4,15.003s,7.092s
parsed_data_40.csv,parsed_VitalicSegmented40L.csv,187.896,11.492,165.8,7.0,22.096s,4.492s
parsed_data_40.csv,parsed_VitalicSegmented40L.csv,199.388,11.492,172.8,4.6,26.588s,6.892s
parsed_data_40.csv,parsed_VitalicSegmented40L.csv,210.88,14.319,177.4,6.8,33.480s,7.519s
parsed_data_41.csv,parsed_VitalicSegmented41L.csv,0.265,14.414,0.0,5.8,0.265s,8.614s
parsed_data_41.csv,parsed_VitalicSegmented41L.csv,14.68,14.414,5.8,25.6,8.880s,11.186s
parsed_data_41.csv,parsed_VitalicSegmented41L.csv,39.89,0.014,39.2,13.2,0.690s,13.186s
parsed_data_41.csv,parsed_VitalicSegmented41L.csv,39.905,14.394,52.4,18.4,12.495s,4.006s
parsed_data_41.csv,parsed_VitalicSegmented41L.csv,54.299,7.204,70.8,8.0,16.501s,0.796s
parsed_data_41.csv,parsed_VitalicSegmented41L.csv,61.504,17.998,78.8,26.2,17.296s,8.202s
parsed_data_41.csv,parsed_VitalicSegmented41L.csv,79.502,14.409,105.0,13.8,25.498s,0.609s
parsed_data_41.csv,parsed_VitalicSegmented41L.csv,93.911,14.409,118.8,16.8,24.889s,2.391s
parsed_data_41.csv,parsed_VitalicSegmented41L.csv,108.32,14.409,135.6,15.4,27.280s,0.991s
parsed_data_41.csv,parsed_VitalicSegmented41L.csv,122.729,14.409,151.0,28.0,28.271s,13.591s
parsed_data_41.csv,parsed_VitalicSegmented41L.csv,137.138,14.409,179.0,15.2,41.862s,0.791s
parsed_data_41.csv,parsed_VitalicSegmented41L.csv,151.547,14.409,194.2,19.2,42.653s,4.791s
parsed_data_42.csv,parsed_VitalicSegmented42L.csv,0.158,14.769,0.0,44.0,0.158s,29.231s
parsed_data_42.csv,parsed_VitalicSegmented42L.csv,14.928,14.769,44.0,8.2,29.072s,6.569s
parsed_data_42.csv,parsed_VitalicSegmented42L.csv,29.697,14.769,52.2,28.2,22.503s,13.431s
parsed_data_42.csv,parsed_VitalicSegmented42L.csv,44.466,7.384,80.4,23.8,35.934s,16.416s
parsed_data_42.csv,parsed_VitalicSegmented42L.csv,51.851,14.769,104.2,7.6,52.349s,7.169s
parsed_data_42.csv,parsed_VitalicSegmented42L.csv,66.62,14.769,111.8,27.8,45.180s,13.031s
parsed_data_42.csv,parsed_VitalicSegmented42L.csv,81.389,14.769,139.6,7.4,58.211s,7.369s
parsed_data_42.csv,parsed_VitalicSegmented42L.csv,96.158,7.384,147.0,15.0,50.842s,7.616s
parsed_data_42.csv,parsed_VitalicSegmented42L.csv,103.543,14.769,162.0,30.6,58.457s,15.831s
parsed_data_42.csv,parsed_VitalicSegmented42L.csv,118.312,14.769,192.6,22.0,74.288s,7.231s
parsed_data_42.csv,parsed_VitalicSegmented42L.csv,133.081,7.384,214.6,5.2,81.519s,2.184s
parsed_data_43.csv,parsed_VitalicSegmented43L.csv,0.714,4.8,0.0,63.4,0.714s,58.600s
parsed_data_43.csv,parsed_VitalicSegmented43L.csv,5.514,9.6,63.4,19.4,57.886s,9.800s
parsed_data_43.csv,parsed_VitalicSegmented43L.csv,15.114,9.6,82.8,17.4,67.686s,7.800s
parsed_data_43.csv,parsed_VitalicSegmented43L.csv,24.714,9.6,100.2,10.2,75.486s,0.600s
parsed_data_43.csv,parsed_VitalicSegmented43L.csv,34.314,9.6,110.4,12.0,76.086s,2.400s
parsed_data_43.csv,parsed_VitalicSegmented43L.csv,43.914,9.6,122.4,4.2,78.486s,5.400s
parsed_data_43.csv,parsed_VitalicSegmented43L.csv,53.514,7.2,126.6,16.8,73.086s,9.600s
parsed_data_43.csv,parsed_VitalicSegmented43L.csv,60.714,9.6,143.4,7.2,82.686s,2.400s
parsed_data_43.csv,parsed_VitalicSegmented43L.csv,70.314,9.6,150.6,10.0,80.286s,0.400s
parsed_data_43.csv,parsed_VitalicSegmented43L.csv,79.914,9.6,160.6,11.6,80.686s,2.000s
parsed_data_43.csv,parsed_VitalicSegmented43L.csv,89.514,5.045,172.2,40.2,82.686s,35.155s
parsed_data_44.csv,parsed_VitalicSegmented44L.csv,3.983,16.0,0.0,4.8,3.983s,11.200s
parsed_data_44.csv,parsed_VitalicSegmented44L.csv,19.983,21.333,4.8,14.2,15.183s,7.133s
parsed_data_44.csv,parsed_VitalicSegmented44L.csv,41.317,21.333,19.0,15.2,22.317s,6.133s
parsed_data_44.csv,parsed_VitalicSegmented44L.csv,62.65,21.333,34.2,17.2,28.450s,4.133s
parsed_data_44.csv,parsed_VitalicSegmented44L.csv,83.983,21.333,51.4,14.4,32.583s,6.933s
parsed_data_44.csv,parsed_VitalicSegmented44L.csv,105.317,21.333,65.8,8.4,39.517s,12.933s
parsed_data_44.csv,parsed_VitalicSegmented44L.csv,126.65,21.333,74.2,15.2,52.450s,6.133s
parsed_data_44.csv,parsed_VitalicSegmented44L.csv,147.983,21.333,89.4,5.0,58.583s,16.333s
parsed_data_45.csv,parsed_VitalicSegmented45L.csv,0.248,8.275,0.0,7.4,0.248s,0.875s
parsed_data_45.csv,parsed_VitalicSegmented45L.csv,8.524000000000001,16.551,7.4,5.8,1.124s,10.751s
parsed_data_45.csv,parsed_VitalicSegmented45L.csv,25.076,16.551,13.2,10.6,11.876s,5.951s
parsed_data_45.csv,parsed_VitalicSegmented45L.csv,41.627,16.551,23.8,6.6,17.827s,9.951s
parsed_data_45.csv,parsed_VitalicSegmented45L.csv,58.179,16.551,30.4,11.4,27.779s,5.151s
parsed_data_45.csv,parsed_VitalicSegmented45L.csv,74.731,16.551,41.8,5.4,32.931s,11.151s
parsed_data_45.csv,parsed_VitalicSegmented45L.csv,91.282,16.551,47.2,9.8,44.082s,6.751s
parsed_data_45.csv,parsed_VitalicSegmented45L.csv,107.834,16.551,57.0,6.0,50.834s,10.551s
parsed_data_45.csv,parsed_VitalicSegmented45L.csv,124.386,16.551,63.0,10.8,61.386s,5.751s
parsed_data_45.csv,parsed_VitalicSegmented45L.csv,140.938,16.551,73.8,5.4,67.138s,11.151s
parsed_data_45.csv,parsed_VitalicSegmented45L.csv,157.489,16.551,79.2,12.6,78.289s,3.951s
parsed_data_45.csv,parsed_VitalicSegmented45L.csv,174.041,16.551,91.8,31.6,82.241s,15.049s
parsed_data_45.csv,parsed_VitalicSegmented45L.csv,190.593,16.551,123.4,5.8,67.193s,10.751s
parsed_data_45.csv,parsed_VitalicSegmented45L.csv,207.145,16.551,129.2,11.0,77.945s,5.551s
parsed_data_45.csv,parsed_VitalicSegmented45L.csv,223.696,9.136,140.2,5.6,83.496s,3.536s
parsed_data_46.csv,parsed_VitalicSegmented46L.csv,0.956,15.483,0.0,32.4,0.956s,16.917s
parsed_data_46.csv,parsed_VitalicSegmented46L.csv,16.44,15.483,32.4,29.8,15.960s,14.317s
parsed_data_46.csv,parsed_VitalicSegmented46L.csv,31.924,15.483,62.2,62.4,30.276s,46.917s
parsed_data_46.csv,parsed_VitalicSegmented46L.csv,47.407,15.483,124.6,30.8,77.193s,15.317s
parsed_data_46.csv,parsed_VitalicSegmented46L.csv,62.891,15.483,155.4,62.2,92.509s,46.717s
parsed_data_46.csv,parsed_VitalicSegmented46L.csv,78.375,15.483,217.6,8.0,139.225s,7.483s
parsed_data_46.csv,parsed_VitalicSegmented46L.csv,93.859,15.483,225.6,15.2,131.741s,0.283s
parsed_data_46.csv,parsed_VitalicSegmented46L.csv,109.343,15.483,240.8,33.0,131.457s,17.517s
parsed_data_46.csv,parsed_VitalicSegmented46L.csv,124.827,15.483,273.8,28.6,148.973s,13.117s
parsed_data_46.csv,parsed_VitalicSegmented46L.csv,140.311,15.483,302.4,29.8,162.089s,14.317s
parsed_data_46.csv,parsed_VitalicSegmented46L.csv,155.794,15.483,332.2,7.8,176.406s,7.683s
parsed_data_47.csv,parsed_VitalicSegmented47L.csv,0.46,9.896,0.0,11.6,0.460s,1.704s
parsed_data_47.csv,parsed_VitalicSegmented47L.csv,10.357,19.793,11.6,6.8,1.243s,12.993s
parsed_data_47.csv,parsed_VitalicSegmented47L.csv,30.151,19.793,18.4,10.2,11.751s,9.593s
parsed_data_47.csv,parsed_VitalicSegmented47L.csv,49.945,19.793,28.6,8.0,21.345s,11.793s
parsed_data_47.csv,parsed_VitalicSegmented47L.csv,69.739,19.793,36.6,12.4,33.139s,7.393s
parsed_data_47.csv,parsed_VitalicSegmented47L.csv,89.533,19.793,49.0,9.6,40.533s,10.193s
parsed_data_47.csv,parsed_VitalicSegmented47L.csv,109.326,19.793,58.6,11.2,50.726s,8.593s
parsed_data_47.csv,parsed_VitalicSegmented47L.csv,129.12,19.793,69.8,8.6,59.320s,11.193s
parsed_data_47.csv,parsed_VitalicSegmented47L.csv,148.914,19.793,78.4,11.4,70.514s,8.393s
parsed_data_47.csv,parsed_VitalicSegmented47L.csv,168.708,19.793,89.8,4.4,78.908s,15.393s
parsed_data_47.csv,parsed_VitalicSegmented47L.csv,188.502,19.793,94.2,10.0,94.302s,9.793s
parsed_data_47.csv,parsed_VitalicSegmented47L.csv,208.296,19.793,104.2,9.8,104.096s,9.993s
parsed_data_47.csv,parsed_VitalicSegmented47L.csv,228.089,19.793,114.0,16.8,114.089s,2.993s
parsed_data_47.csv,parsed_VitalicSegmented47L.csv,247.883,19.793,130.8,4.2,117.083s,15.593s
parsed_data_47.csv,parsed_VitalicSegmented47L.csv,267.677,6.188,135.0,12.4,132.677s,6.212s
parsed_data_48.csv,parsed_VitalicSegmented48L.csv,0.111,15.36,0.0,15.0,0.111s,0.360s
parsed_data_48.csv,parsed_VitalicSegmented48L.csv,15.471,15.36,15.0,6.8,0.471s,8.560s
parsed_data_48.csv,parsed_VitalicSegmented48L.csv,30.831,15.36,21.8,5.8,9.031s,9.560s
parsed_data_48.csv,parsed_VitalicSegmented48L.csv,46.191,15.36,27.6,9.6,18.591s,5.760s
parsed_data_48.csv,parsed_VitalicSegmented48L.csv,61.551,15.36,37.2,6.0,24.351s,9.360s
parsed_data_48.csv,parsed_VitalicSegmented48L.csv,76.911,15.36,43.2,9.4,33.711s,5.960s
parsed_data_48.csv,parsed_VitalicSegmented48L.csv,92.271,15.36,52.6,5.8,39.671s,9.560s
parsed_data_48.csv,parsed_VitalicSegmented48L.csv,107.631,15.36,58.4,9.4,49.231s,5.960s
parsed_data_48.csv,parsed_VitalicSegmented48L.csv,122.991,15.36,67.8,5.6,55.191s,9.760s
parsed_data_48.csv,parsed_VitalicSegmented48L.csv,138.351,15.36,73.4,9.8,64.951s,5.560s
parsed_data_48.csv,parsed_VitalicSegmented48L.csv,153.711,15.36,83.2,7.6,70.511s,7.760s
parsed_data_48.csv,parsed_VitalicSegmented48L.csv,169.071,15.36,90.8,6.2,78.271s,9.160s
parsed_data_48.csv,parsed_VitalicSegmented48L.csv,184.431,15.36,97.0,9.0,87.431s,6.360s
parsed_data_48.csv,parsed_VitalicSegmented48L.csv,199.791,15.36,106.0,4.8,93.791s,10.560s
parsed_data_48.csv,parsed_VitalicSegmented48L.csv,215.151,15.36,110.8,5.8,104.351s,9.560s
parsed_data_48.csv,parsed_VitalicSegmented48L.csv,230.511,15.36,116.6,8.2,113.911s,7.160s
parsed_data_48.csv,parsed_VitalicSegmented48L.csv,245.871,15.36,124.8,7.2,121.071s,8.160s
parsed_data_48.csv,parsed_VitalicSegmented48L.csv,261.231,15.36,132.0,8.2,129.231s,7.160s
parsed_data_48.csv,parsed_VitalicSegmented48L.csv,276.591,2.288,140.2,7.2,136.391s,4.912s
parsed_data_49.csv,parsed_VitalicSegmented49L.csv,0.48,30.967,0.0,15.4,0.480s,15.567s
parsed_data_49.csv,parsed_VitalicSegmented49L.csv,31.447,7.741,15.4,14.6,16.047s,6.859s
parsed_data_49.csv,parsed_VitalicSegmented49L.csv,39.189,15.483,30.0,8.4,9.189s,7.083s
parsed_data_49.csv,parsed_VitalicSegmented49L.csv,54.673,15.483,38.4,15.2,16.273s,0.283s
parsed_data_49.csv,parsed_VitalicSegmented49L.csv,70.157,15.483,53.6,30.4,16.557s,14.917s
parsed_data_49.csv,parsed_VitalicSegmented49L.csv,85.641,15.483,84.0,10.2,1.641s,5.283s
parsed_data_49.csv,parsed_VitalicSegmented49L.csv,101.125,15.483,94.2,23.0,6.925s,7.517s
parsed_data_49.csv,parsed_VitalicSegmented49L.csv,124.351,15.483,126.8,26.8,2.449s,11.317s
parsed_data_49.csv,parsed_VitalicSegmented49L.csv,139.835,15.483,153.6,8.4,13.765s,7.083s
parsed_data_49.csv,parsed_VitalicSegmented49L.csv,155.318,15.483,162.0,45.6,6.682s,30.117s
parsed_data_49.csv,parsed_VitalicSegmented49L.csv,170.802,7.741,207.6,16.8,36.798s,9.059s
parsed_data_49.csv,parsed_VitalicSegmented49L.csv,178.544,15.483,224.4,6.8,45.856s,8.683s
parsed_data_50.csv,parsed_VitalicSegmented50L.csv,1.091,12.307,0.0,18.8,1.091s,6.493s
parsed_data_50.csv,parsed_VitalicSegmented50L.csv,13.399000000000001,12.307,18.8,5.8,5.401s,6.507s
parsed_data_50.csv,parsed_VitalicSegmented50L.csv,25.707,12.307,24.6,17.6,1.107s,5.293s
parsed_data_50.csv,parsed_VitalicSegmented50L.csv,38.014,12.307,42.2,6.6,4.186s,5.707s
parsed_data_50.csv,parsed_VitalicSegmented50L.csv,50.322,12.307,48.8,18.0,1.522s,5.693s
parsed_data_50.csv,parsed_VitalicSegmented50L.csv,62.63,12.307,66.8,6.8,4.170s,5.507s
parsed_data_50.csv,parsed_VitalicSegmented50L.csv,74.937,12.307,73.6,17.6,1.337s,5.293s
parsed_data_50.csv,parsed_VitalicSegmented50L.csv,87.245,12.307,91.2,9.0,3.955s,3.307s
parsed_data_50.csv,parsed_VitalicSegmented50L.csv,99.553,12.307,100.2,6.2,0.647s,6.107s
parsed_data_50.csv,parsed_VitalicSegmented50L.csv,111.86,12.307,106.4,6.2,5.460s,6.107s
parsed_data_50.csv,parsed_VitalicSegmented50L.csv,124.168,12.307,112.6,5.4,11.568s,6.907s
parsed_data_50.csv,parsed_VitalicSegmented50L.csv,136.476,12.307,118.0,6.8,18.476s,5.507s
parsed_data_50.csv,parsed_VitalicSegmented50L.csv,148.784,8.205,124.8,6.2,23.984s,2.005s
parsed_data_50.csv,parsed_VitalicSegmented50L.csv,156.989,8.205,131.0,6.4,25.989s,1.805s
parsed_data_50.csv,parsed_VitalicSegmented50L.csv,165.194,8.205,137.4,4.6,27.794s,3.605s
parsed_data_50.csv,parsed_VitalicSegmented50L.csv,173.399,8.205,142.0,7.4,31.399s,0.805s
parsed_data_50.csv,parsed_VitalicSegmented50L.csv,181.604,12.307,149.4,43.6,32.204s,31.293s
parsed_data_50.csv,parsed_VitalicSegmented50L.csv,194.135,12.307,193.0,18.8,1.135s,6.493s
parsed_data_50.csv,parsed_VitalicSegmented50L.csv,206.443,12.307,211.8,6.0,5.357s,6.307s
parsed_data_50.csv,parsed_VitalicSegmented50L.csv,218.751,12.307,217.8,18.6,0.951s,6.293s
parsed_data_50.csv,parsed_VitalicSegmented50L.csv,231.058,12.307,236.4,7.8,5.342s,4.507s
parsed_data_50.csv,parsed_VitalicSegmented50L.csv,243.366,12.307,244.2,43.4,0.834s,31.093s
parsed_data_50.csv,parsed_VitalicSegmented50L.csv,255.674,12.307,287.6,10.0,31.926s,2.307s
parsed_data_50.csv,parsed_VitalicSegmented50L.csv,267.982,12.307,297.6,8.6,29.618s,3.707s
parsed_data_50.csv,parsed_VitalicSegmented50L.csv,280.289,12.307,306.2,27.8,25.911s,15.493s
parsed_data_51.csv,parsed_VitalicSegmented51L.csv,7.84,15.238,0.0,6.2,7.840s,9.038s
parsed_data_51.csv,parsed_VitalicSegmented51L.csv,23.079,15.238,6.2,30.6,16.879s,15.362s
parsed_data_51.csv,parsed_VitalicSegmented51L.csv,38.317,15.238,36.8,10.8,1.517s,4.438s
parsed_data_51.csv,parsed_VitalicSegmented51L.csv,53.555,15.238,47.6,18.0,5.955s,2.762s
parsed_data_51.csv,parsed_VitalicSegmented51L.csv,68.793,15.238,65.6,11.2,3.193s,4.038s
parsed_data_51.csv,parsed_VitalicSegmented51L.csv,84.031,15.238,76.8,6.2,7.231s,9.038s
parsed_data_51.csv,parsed_VitalicSegmented51L.csv,99.269,15.238,83.0,9.0,16.269s,6.238s
parsed_data_51.csv,parsed_VitalicSegmented51L.csv,114.507,15.238,92.0,7.2,22.507s,8.038s
parsed_data_51.csv,parsed_VitalicSegmented51L.csv,129.745,15.238,99.2,91.6,30.545s,76.362s
parsed_data_51.csv,parsed_VitalicSegmented51L.csv,144.983,15.238,190.8,14.2,45.817s,1.038s
parsed_data_51.csv,parsed_VitalicSegmented51L.csv,160.221,15.238,205.0,34.0,44.779s,18.762s
parsed_data_51.csv,parsed_VitalicSegmented51L.csv,175.459,15.238,239.0,27.8,63.541s,12.562s
parsed_data_51.csv,parsed_VitalicSegmented51L.csv,190.698,15.238,266.8,34.2,76.102s,18.962s
parsed_data_52.csv,parsed_VitalicSegmented52L.csv,0.466,18.823,0.0,19.0,0.466s,0.177s
parsed_data_52.csv,parsed_VitalicSegmented52L.csv,19.29,18.823,19.0,30.2,0.290s,11.377s
parsed_data_52.csv,parsed_VitalicSegmented52L.csv,38.113,18.823,49.2,21.4,11.087s,2.577s
parsed_data_52.csv,parsed_VitalicSegmented52L.csv,56.937,18.823,70.6,18.8,13.663s,0.023s
parsed_data_52.csv,parsed_VitalicSegmented52L.csv,75.76,18.823,89.4,17.2,13.640s,1.623s
parsed_data_52.csv,parsed_VitalicSegmented52L.csv,94.584,18.823,106.6,15.8,12.016s,3.023s
parsed_data_52.csv,parsed_VitalicSegmented52L.csv,113.407,18.823,122.4,37.2,8.993s,18.377s
parsed_data_52.csv,parsed_VitalicSegmented52L.csv,132.231,18.823,159.6,10.0,27.369s,8.823s
parsed_data_52.csv,parsed_VitalicSegmented52L.csv,151.054,18.823,169.6,20.4,18.546s,1.577s
parsed_data_53.csv,parsed_VitalicSegmented53L.csv,0.273,4.0,0.0,6.2,0.273s,2.200s
parsed_data_53.csv,parsed_VitalicSegmented53L.csv,4.273,16.0,6.2,8.8,1.927s,7.200s
parsed_data_53.csv,parsed_VitalicSegmented53L.csv,20.273,16.0,15.0,6.6,5.273s,9.400s
parsed_data_53.csv,parsed_VitalicSegmented53L.csv,36.273,16.0,21.6,9.4,14.673s,6.600s
parsed_data_53.csv,parsed_VitalicSegmented53L.csv,52.273,16.0,31.0,6.6,21.273s,9.400s
parsed_data_53.csv,parsed_VitalicSegmented53L.csv,68.273,16.0,37.6,9.4,30.673s,6.600s
parsed_data_53.csv,parsed_VitalicSegmented53L.csv,84.273,16.0,47.0,6.8,37.273s,9.200s
parsed_data_53.csv,parsed_VitalicSegmented53L.csv,100.273,16.0,53.8,9.2,46.473s,6.800s
parsed_data_53.csv,parsed_VitalicSegmented53L.csv,116.273,16.0,63.0,6.8,53.273s,9.200s
parsed_data_53.csv,parsed_VitalicSegmented53L.csv,132.273,16.0,69.8,9.2,62.473s,6.800s
parsed_data_53.csv,parsed_VitalicSegmented53L.csv,148.273,16.0,79.0,4.6,69.273s,11.400s
parsed_data_53.csv,parsed_VitalicSegmented53L.csv,164.273,16.0,83.6,9.2,80.673s,6.800s
parsed_data_53.csv,parsed_VitalicSegmented53L.csv,180.273,16.0,92.8,6.4,87.473s,9.600s
parsed_data_53.csv,parsed_VitalicSegmented53L.csv,196.273,16.0,99.2,9.6,97.073s,6.400s
parsed_data_53.csv,parsed_VitalicSegmented53L.csv,212.273,16.0,108.8,6.4,103.473s,9.600s
parsed_data_53.csv,parsed_VitalicSegmented53L.csv,228.273,10.046,115.2,9.6,113.073s,0.446s
parsed_data_54.csv,parsed_VitalicSegmented54L.csv,0.0,3.739,0.0,34.6,0.000s,30.861s
parsed_data_54.csv,parsed_VitalicSegmented54L.csv,3.739,7.479,34.6,6.2,30.861s,1.279s
parsed_data_54.csv,parsed_VitalicSegmented54L.csv,11.219,14.959,40.8,15.0,29.581s,0.041s
parsed_data_54.csv,parsed_VitalicSegmented54L.csv,26.178,14.959,55.8,18.6,29.622s,3.641s
parsed_data_54.csv,parsed_VitalicSegmented54L.csv,41.137,14.959,74.4,15.0,33.263s,0.041s
