0.000730454,0.00100616,0.00123684,0.00148175,0.00120589,0.00884346,0.0224291,0.0134485,0.00191732,0.00099093,0.00113475,0.00104919
0.00126072,0.00098902,0.00503545,0.0119193,0.00658198,0.00267106,0.00958784,0.00776293,0.00169711,0.00184766,0.0081023,0.00674287
0.00143261,0.000887822,0.0115044,0.021575,0.00972318,0.00270547,0.00685875,0.00428484,0.00109268,0.00185989,0.00496576,0.00498722
0.000574428,0.000888851,0.00583463,0.0105076,0.00703934,0.00092165,0.00235318,0.00154121,0.000458928,0.0016814,0.0044822,0.00323099
0.00101385,0.000506593,0.00154004,0.00487882,0.00321898,0.00499431,0.0170515,0.0124363,0.001967,0.000924349,0.00077848,0.00110681
0.00113601,0.00132558,0.00173106,0.00278849,0.0013759,0.00596079,0.0215448,0.0149136,0.00236176,0.000817103,0.00159652,0.00108408
0.000452006,0.000500642,0.000486266,0.00208053,0.00145791,0.00308537,0.0115398,0.00759329,0.00109301,0.000666334,0.00104607,0.000613722
0.00119269,0.00121296,0.00117319,0.00131543,0.00180802,0.00203414,0.00420384,0.00325458,0.00119592,0.00127742,0.00180086,0.0014144
0.00253191,0.000905741,0.000730671,0.00125404,0.000737294,0.00179757,0.0037652,0.00321475,0.00142909,0.0059549,0.0197675,0.0136361
0.0011313,0.000814831,0.000721089,0.00101044,0.000709431,0.00083745,0.00209631,0.00136655,0.00121504,0.00703706,0.017966,0.00923085
0.000397973,0.000464437,0.000589869,0.00120017,0.000719137,0.000491071,0.00107296,0.00119064,0.000539676,0.00132892,0.00351329,0.00189882
0.000490299,0.000400558,0.000898587,0.00143286,0.00118771,0.00634299,0.0228148,0.0159296,0.00207983,0.000753016,0.001766,0.00157013
0.000465177,0.000470418,0.000899878,0.00139449,0.000893354,0.00953301,0.027286,0.0163684,0.00191838,0.00124353,0.00265689,0.00182417
0.000351644,0.000385797,0.000416045,0.000943828,0.00104998,0.00360959,0.0087786,0.00464997,0.000532354,0.000670202,0.00154978,0.000998524
0.00144743,0.000870073,0.0017134,0.00272088,0.00156136,0.00692514,0.0173264,0.0108348,0.00146269,0.00152842,0.00190306,0.00125443
0.00311122,0.00255553,0.00666382,0.01833,0.0130662,0.00751316,0.012397,0.00772893,0.00130388,0.00375101,0.0189036,0.0156427
0.002055,0.0017489,0.0103324,0.0203364,0.0127313,0.004186,0.00636699,0.00515579,0.00124069,0.00112912,0.00360206,0.00456062
0.000714468,0.000925563,0.00624164,0.0143095,0.0147245,0.0049643,0.00323777,0.00212605,0.000611202,0.00129547,0.00259989,0.00213231
0.00117446,0.000861311,0.0013596,0.00269011,0.00340806,0.0071446,0.0286948,0.0335137,0.0147425,0.00179874,0.000655216,0.00127921
0.00156361,0.00192849,0.00105537,0.00131675,0.00140693,0.0109745,0.0327896,0.021287,0.00776721,0.00123687,0.00152193,0.00182766
0.000879763,0.000884871,0.00106516,0.00224582,0.00171549,0.00392962,0.0102796,0.0049319,0.00467233,0.00230163,0.00136844,0.000824741
0.00570613,0.00555049,0.00329735,0.00338647,0.00224512,0.0028205,0.00757303,0.00461901,0.002674,0.00472569,0.00686148,0.00533532
0.0133332,0.0149252,0.00429596,0.00218702,0.00165071,0.00180378,0.00604314,0.00527106,0.00349148,0.00538382,0.0125138,0.00702897
0.00728638,0.00763267,0.00228075,0.00205328,0.00178322,0.00151214,0.00342416,0.00259723,0.00192388,0.00351867,0.0057022,0.00182327
0.00110253,0.00229333,0.00151276,0.000819008,0.000495318,0.000911695,0.00220315,0.00223326,0.00128748,0.00436247,0.0129313,0.0078979
0.0019917,0.00202819,0.00202577,0.00162798,0.0015177,0.00660768,0.0222486,0.0176022,0.00323876,0.0118844,0.0112948,0.00372506
0.00176476,0.00230962,0.00253431,0.00156091,0.00232344,0.00594274,0.0193044,0.0140871,0.00477955,0.0148199,0.0190198,0.00636531
0.001065,0.000982612,0.000946764,0.00107712,0.00175677,0.00381232,0.0133414,0.00978042,0.00166621,0.00526367,0.00763634,0.00264638
0.00256782,0.00304325,0.00735694,0.0186763,0.018178,0.0059006,0.00608249,0.0117661,0.00780283,0.00326161,0.00485626,0.00488382
0.00266212,0.00268513,0.00664554,0.0211578,0.0152906,0.00326853,0.00297802,0.00627614,0.00599709,0.0033473,0.00671772,0.00503831
0.00165092,0.0021422,0.0121029,0.0211012,0.00873921,0.00138951,0.00245706,0.00649027,0.00709001,0.00280663,0.00258146,0.00117335
0.00113495,0.00082264,0.00719453,0.0150559,0.00821495,0.000891486,0.00109904,0.00219562,0.00611421,0.00368429,0.00259056,0.00222371
0.0012157,0.000970588,0.0030404,0.00445151,0.00102566,0.000644984,0.000771409,0.00182939,0.0053029,0.00430475,0.0026691,0.00208647
0.000856921,0.000943205,0.000982669,0.00215344,0.00130886,0.000368058,0.00140522,0.000712332,0.00262547,0.00343977,0.00160457,0.000753422
0.000706416,0.00073746,0.00133397,0.00352661,0.00253376,0.000746075,0.00142982,0.00121144,0.00119374,0.0018263,0.000830835,0.00072794
0.00147368,0.00169748,0.00385633,0.00715604,0.00503215,0.00357977,0.00239744,0.0016601,0.00211122,0.00184355,0.00287275,0.00192126
0.00156936,0.00130664,0.00864937,0.0225725,0.0125153,0.00160278,0.00223937,0.00268703,0.00177607,0.00653391,0.00947347,0.00637667
0.000818055,0.00135814,0.0122802,0.0222318,0.0101516,0.00214647,0.00188164,0.00152559,0.00136922,0.00915732,0.0143624,0.00588231
0.00112732,0.00152697,0.00906568,0.010219,0.00472534,0.00186897,0.000444072,0.000571066,0.000694634,0.00315587,0.00897931,0.00568027
0.00125792,0.000635011,0.00655743,0.0144492,0.00726862,0.000835176,0.000450582,0.000368168,0.00032758,0.00188237,0.00626073,0.0051839
0.000795175,0.000505693,0.0016612,0.0025204,0.00105877,0.000431064,0.000367826,0.000506519,0.000612036,0.00147075,0.00366809,0.00344665
0.00050935,0.000320192,0.000793623,0.00185323,0.000964782,0.000264612,0.000473289,0.000581462,0.0003425,0.000799192,0.00191304,0.00124462
0.00668877,0.00275865,0.0050641,0.0169979,0.0137967,0.00321956,0.0014996,0.00135538,0.000975057,0.00270958,0.0072448,0.00999088
0.00450997,0.00222997,0.00574374,0.0194677,0.0131936,0.00250197,0.001537,0.00224398,0.00144396,0.00226176,0.00435312,0.00865044
0.00343712,0.00257092,0.0133422,0.0227094,0.00896365,0.00100595,0.00121613,0.00109055,0.00104907,0.00266595,0.00407868,0.00502498
0.00406336,0.00294479,0.00569846,0.011039,0.00553188,0.000708067,0.000547106,0.000376182,0.000224795,0.00141951,0.00359414,0.00344758
0.00236858,0.00315544,0.00235635,0.00387307,0.00162912,0.000361405,0.000290828,0.000294549,0.000232918,0.00100873,0.00211896,0.00169504
0.000586461,0.00139577,0.00162666,0.00322502,0.00186063,0.000191413,0.000289323,0.000230381,0.0002359,0.000360319,0.0012362,0.000974135
0.000444455,0.00116172,0.00236717,0.00451964,0.0024848,0.000458498,0.000310066,0.000265254,0.000268772,0.000471759,0.0011421,0.00109404
0.00150499,0.00270448,0.00574093,0.0136639,0.0123765,0.00376278,0.00129028,0.000950894,0.000863047,0.00117383,0.00268699,0.00238772
0.0012138,0.00117218,0.00564291,0.016035,0.0106471,0.00321595,0.0025568,0.00265502,0.00260884,0.00338497,0.00976733,0.00814897
0.000615041,0.00295322,0.0145556,0.0198687,0.00746894,0.00110504,0.000806955,0.000978573,0.000926672,0.00123938,0.00244472,0.00180978
0.000753763,0.0015197,0.0085301,0.00790855,0.00571645,0.00103498,0.000585022,0.000481914,0.00029797,0.00145321,0.00400208,0.00273352
0.00034344,0.000753084,0.00565752,0.00908114,0.00335229,0.000319637,0.000262982,0.000264904,0.000233946,0.000538761,0.00185552,0.00140213
0.000204825,0.000367946,0.00121586,0.00343651,0.00196101,0.000246735,0.000192369,0.000277047,0.000273392,0.000307221,0.000581937,0.000445699
0.000520664,0.00054606,0.00146353,0.00395344,0.00258634,0.00056023,0.000335618,0.000250635,0.000276722,0.000507623,0.00125317,0.00101292
0.00101765,0.000809754,0.00503604,0.0185831,0.0174987,0.00508139,0.00103889,0.000606001,0.000719725,0.00135115,0.00422611,0.00379398
0.00136514,0.00141221,0.00519136,0.0232343,0.0244757,0.00886546,0.00176478,0.00152833,0.00164514,0.00301114,0.00794503,0.00661204
0.000869674,0.000928746,0.00934009,0.014487,0.00769075,0.00251423,0.0011227,0.000913544,0.000821183,0.0012655,0.000885014,0.000818236
0.000463691,0.000301178,0.00530094,0.0101327,0.00480763,0.0019174,0.000706883,0.000602819,0.000395694,0.000589669,0.00161883,0.00114679
0.000416673,0.000349594,0.0031381,0.00561276,0.00221991,0.00188539,0.000878186,0.000225941,0.000189564,0.000490542,0.00127855,0.0009946
0.000266635,0.000389391,0.00122832,0.00390826,0.00261003,0.00142138,0.000865749,0.00027893,0.000139386,0.000591043,0.0019244,0.00137212
0.000601377,0.000448696,0.002223,0.00551417,0.00329556,0.000738731,0.000910301,0.000369586,0.000263588,0.000563354,0.0013512,0.00103339
0.000800205,0.000961693,0.00524175,0.0202131,0.0161008,0.0056882,0.00482277,0.0021627,0.000785932,0.00118121,0.00090125,0.000638625
0.00152443,0.00128102,0.00618653,0.0229074,0.0153379,0.0051143,0.00763788,0.00429295,0.00202478,0.00490768,0.0131937,0.00950362
0.000892481,0.00107238,0.0118047,0.0223167,0.00962605,0.00292572,0.00647155,0.00387588,0.000530809,0.00172401,0.00271148,0.00182653
0.000634547,0.000544166,0.00726239,0.0141915,0.00661283,0.00105067,0.00333952,0.00354582,0.00111674,0.000488584,0.000892882,0.000693379
0.000371109,0.000302747,0.00167032,0.00223521,0.000511224,0.000535894,0.00101099,0.0020093,0.000940362,0.000763612,0.00176606,0.00121736
0.000206274,0.000249981,0.000793634,0.00182416,0.00110193,0.000451799,0.000650986,0.00104365,0.000693463,0.000116066,0.000494096,0.000546767
0.000420843,0.000364632,0.00109134,0.00230913,0.00126717,0.000596326,0.000869999,0.000479143,0.000400197,0.000446737,0.000703405,0.000669779
0.000452998,0.000834094,0.0057449,0.021591,0.0162643,0.00307411,0.00147743,0.00403256,0.00613707,0.00361725,0.00489143,0.00344057
0.00243292,0.00142993,0.00448275,0.0169795,0.0116331,0.00183291,0.00140451,0.00411168,0.00969299,0.00675501,0.00469294,0.003203
0.00111016,0.00101588,0.0100178,0.0196675,0.00864121,0.000478603,0.000489206,0.000795152,0.00114304,0.00109957,0.0037742,0.00249669
0.000606456,0.00100741,0.00475248,0.00928484,0.00616881,0.00425918,0.0198251,0.0161558,0.00312836,0.00184901,0.00106563,0.00274639
0.000842316,0.00107903,0.0017045,0.00190127,0.00300302,0.00352036,0.0149647,0.0111429,0.0032287,0.00205794,0.00197601,0.00320445
0.000770955,0.000507431,0.000749905,0.00104328,0.00182871,0.00413251,0.0155576,0.011151,0.00151617,0.000856559,0.000900316,0.00134119
0.00144535,0.00142611,0.00157472,0.00111365,0.0013832,0.00710316,0.0191852,0.0123816,0.00191345,0.00146568,0.0012583,0.00109451
0.00163214,0.00164444,0.00167657,0.00205756,0.00161747,0.00223417,0.00663809,0.00477484,0.00195896,0.00369839,0.0134275,0.00889305
0.00140781,0.00200272,0.00161345,0.00254247,0.00211606,0.00180126,0.00542942,0.00388542,0.00113955,0.00396998,0.00834235,0.00442423
0.000891339,0.000716753,0.00125311,0.00258818,0.00178428,0.000934487,0.00163548,0.000995897,0.000548846,0.00292077,0.0069169,0.00363992
0.000703967,0.000721068,0.000868802,0.00155906,0.000835639,0.00327451,0.0107946,0.00825024,0.00192485,0.00117965,0.00217044,0.00142505
0.00106815,0.00110842,0.00163693,0.00237985,0.00169912,0.0084448,0.0260912,0.0163688,0.00223751,0.000854239,0.000585297,0.000933438
0.000583668,0.000621424,0.000887205,0.00160742,0.00113604,0.00517144,0.016237,0.00895779,0.0011461,0.000574526,0.00157248,0.00120905
